"","male","age","educ6","ownhome","income","micro_service","micro_english","micro_afraid","micro_honest","micro_namecall","micro_harassed","micro_pronounce","micro_stem","micro_creative","discrim_promotion","discrim_fired","discrim_hired","discrim_police","discrim_housing","discrim_neighbor","id_asianam","id_ethnic","id_ethnicam","id_asian","id_american","id2_asianam","id2_ethnic","id2_ethnicam","id2_asian","id2_american","linkedfate_race","linkedfate_ethnic","commrace","commcult","commecon","commpol","inequality","bank_reg","minimum_wage","rich_tax","american_job","free_college","race","democrat","republican","states","forborn","citizen","respid","discrimination","micro_aggression"
"2849",0,0.817073170731707,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.5,0.5,1,1,0.5,0.5,"AAPI",1,0,"CA",1,1,550000264,0,0.111111111111111
"2850",0,0.158536585365854,0.8,1,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0.5,1,0.75,0.25,1,"AAPI",0,0,"CA",1,1,550000246,0,0.111111111111111
"2851",0,0.475609756097561,1,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0.75,0.75,0.75,0.75,0.25,0.75,"AAPI",1,0,"WA",0,1,500000271,0,0.111111111111111
"2852",0,0.0853658536585366,0.8,1,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,1,0.5,0.75,0.75,0.25,0.5,0.75,"AAPI",0,0,"FL",1,1,550000178,0.166666666666667,0.222222222222222
"2853",1,0.670731707317073,0.8,0,0.333333333333333,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"AAPI",0,1,"MA",1,1,500000122,0.333333333333333,0.333333333333333
"2854",0,0.609756097560976,0.4,1,0.833333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0.75,"AAPI",0,0,"NY",1,1,500000037,0,0.222222222222222
"2855",0,0.51219512195122,0.8,1,0.833333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,0,0.25,0.25,0.25,0.75,0.5,0.25,"AAPI",1,0,"HI",0,1,600000355,0.166666666666667,0.111111111111111
"2856",0,0.731707317073171,0.8,1,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.75,0.25,1,0.5,0.75,"AAPI",1,0,"NY",1,1,500000213,0,0.111111111111111
"2857",0,0.134146341463415,0.8,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.75,1,1,0.75,0.75,0.75,"AAPI",0,0,"FL",1,1,550000175,0,0.333333333333333
"2858",1,0,0.4,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0.5,1,0.5,0.5,0.5,0.5,"AAPI",0,0,"NY",1,1,550000203,0,0.111111111111111
"2859",0,0.634146341463415,0.8,1,0.333333333333333,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0.25,1,0.75,1,0.75,0.75,"AAPI",0,0,"IL",0,1,600000024,0.333333333333333,0.777777777777778
"2860",0,0.585365853658537,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.75,0.75,0,0.5,"AAPI",0,0,"HI",0,1,600000136,0,0
"2861",0,0.475609756097561,0.8,1,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,1,0,0.5,0.5,0,1,0,0.75,"AAPI",0,1,"HI",0,1,800000277,0,0.222222222222222
"2862",0,0.536585365853659,0.2,0,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,0,0,1,1,1,0.75,0,0.75,"AAPI",0,0,"CA",1,1,500000179,0.166666666666667,0.111111111111111
"2863",1,0.0487804878048781,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,0,0,1,0.25,0,1,1,1,"AAPI",1,0,"NY",0,1,550000251,0.333333333333333,0.111111111111111
"2864",0,0.634146341463415,1,1,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.75,0,0,1,0.25,0,"AAPI",0,0,"CT",1,1,550000176,0.333333333333333,0.111111111111111
"2865",1,0.207317073170732,0.8,1,0.833333333333333,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.75,0.75,1,0.75,1,"AAPI",1,0,"CA",0,1,650000122,0.5,0.333333333333333
"2866",0,0.792682926829268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.25,0.25,0.75,1,0.75,0.25,"AAPI",1,0,"NY",1,1,500000017,0,0.111111111111111
"2867",0,0.475609756097561,1,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0.75,0,0.5,0.5,0.25,"AAPI",0,0,"MO",1,1,550000258,0,0.111111111111111
"2868",1,0.219512195121951,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,1,1,0.75,1,0.5,0.75,"AAPI",1,0,"NY",1,1,550000083,0.333333333333333,0.333333333333333
"2869",0,0.841463414634146,0.8,1,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0.25,0.5,0.75,0.25,0.75,0,"AAPI",0,0,"CA",1,1,550000019,0,0.111111111111111
"2870",0,0.292682926829268,0.4,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0.5,0.25,0.75,"AAPI",0,0,"CA",1,1,550000044,0,0.111111111111111
"2871",1,0.0731707317073171,1,0,0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0,1,1,0,1,0.75,0.5,0.25,0.75,1,0.75,"AAPI",1,0,"CA",0,1,500000402,0.166666666666667,0.222222222222222
"2872",0,0.439024390243902,0.8,1,0.666666666666667,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0,1,1,0,1,1,1,1,0.25,1,"AAPI",0,0,"NY",1,1,500000311,0.166666666666667,0.333333333333333
"2873",0,0.475609756097561,0.8,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0.75,0.25,0.25,0.75,0.25,0.25,"AAPI",0,0,"WA",1,1,550000055,0,0.222222222222222
"2874",0,0.573170731707317,0.8,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0,1,1,1,1,0.75,0,1,0.75,1,"AAPI",0,0,"CA",1,1,550000070,0.166666666666667,0.222222222222222
"2875",0,0.25609756097561,1,1,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0,0,0,1,1,1,0,1,0,1,"AAPI",0,1,"FL",1,1,550000179,0,0.222222222222222
"2876",1,0.426829268292683,0.4,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,1,0,0,0,1,0.5,0.5,0.5,0.5,1,"AAPI",0,0,"AZ",1,1,550000192,0,0.111111111111111
"2877",1,0.597560975609756,0.4,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,1,0.75,0,1,"AAPI",0,0,"NY",1,1,500000404,0.333333333333333,0.111111111111111
"2878",1,0.475609756097561,1,1,0.833333333333333,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.5,1,0.75,0.5,0.5,"AAPI",0,0,"TX",1,1,500000187,0.5,0.333333333333333
"2879",0,0.731707317073171,0.4,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.75,1,"AAPI",0,0,"HI",0,1,800000184,0,0
"2880",0,0.329268292682927,0.8,1,0.833333333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.5,1,0.5,0.5,0.5,0.5,"AAPI",1,0,"CA",1,1,500000423,0.166666666666667,0.111111111111111
"2881",0,0.817073170731707,0.4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0,1,0,0,0.75,0.75,1,1,0,1,"AAPI",0,0,"CA",1,1,500000484,0.166666666666667,0.222222222222222
"2882",0,0.0487804878048781,0.8,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333333333333,1,0,0,0,0.75,0.5,1,1,0.25,1,"AAPI",1,0,"NY",1,1,550000160,0,0
"2883",0,0.536585365853659,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.25,0.75,1,0.75,0,0,"AAPI",0,0,"MA",1,1,500000358,0,0
"2884",0,0.560975609756098,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0.75,0.75,1,1,0.25,0.75,"AAPI",0,0,"NY",1,1,500000070,0,0.111111111111111
"2885",0,0.597560975609756,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,1,1,1,1,1,1,0,1,"AAPI",1,0,"IL",1,1,550000223,0,0.222222222222222
"2886",0,0.292682926829268,0.4,1,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0.75,0.75,1,1,0.25,1,"AAPI",0,0,"IL",1,1,550000032,0,0.111111111111111
"2887",0,0.402439024390244,0.4,1,0.666666666666667,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0.75,0,0.5,"AAPI",0,0,"NY",1,1,500000573,0.166666666666667,0.222222222222222
"2888",0,0.634146341463415,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,0,0,0,1,0.5,1,1,0.75,1,"AAPI",0,0,"CA",1,1,500000342,0,0.111111111111111
"2889",0,0.292682926829268,0.4,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,"AAPI",0,0,"NY",1,1,550000082,0,0.111111111111111
"2890",0,0.646341463414634,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0,0,0,0,0.75,0.5,1,1,0.5,0.5,"AAPI",0,0,"CA",1,1,550000013,0,0.111111111111111
"2891",1,0.719512195121951,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0.666666666666667,0,0,1,1,0.75,1,1,1,0.75,0.75,"AAPI",0,0,"NY",1,1,500000095,0,0
"2892",0,0.463414634146341,0.2,1,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,"AAPI",0,0,"GA",1,1,500000384,0.166666666666667,0.111111111111111
"2893",0,0.304878048780488,0.2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.75,0.75,0,0.75,"AAPI",0,0,"CA",1,1,550000049,0,0.444444444444444
"2894",0,0.341463414634146,0.8,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,"AAPI",0,0,"IL",1,1,500000221,0,0
"2895",0,0,0.8,1,0.666666666666667,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,1,1,1,1,1,1,0.75,1,1,0,1,"AAPI",0,0,"NJ",0,1,400000012,0,0.333333333333333
"2896",0,0.768292682926829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0.5,0,1,"AAPI",0,0,"CA",1,1,550000004,0,0
"2897",0,0.292682926829268,0.4,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.666666666666667,1,1,1,1,0,0.75,1,0,0.25,0.75,"AAPI",0,0,"IL",1,1,500000553,0,0.111111111111111
"2898",0,0.75609756097561,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0.75,0.75,1,0,0.25,"AAPI",0,0,"CA",1,0,500000204,0,0
"2899",0,0.719512195121951,0.4,1,0.5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,1,1,1,1,1,0.25,0,0.5,0,1,"AAPI",1,0,"NY",1,1,500000065,0,0.444444444444444
"2900",1,0.475609756097561,0.4,1,0.5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0.5,1,0,1,"AAPI",0,0,"CA",1,1,500000023,0,0.444444444444444
"2901",0,0.695121951219512,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,1,0,1,1,0.5,1,1,0.75,0.5,"AAPI",0,0,"NY",1,1,500000051,0,0
"2902",1,0.25609756097561,1,1,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,0,0.75,1,1,1,0.75,1,"AAPI",1,0,"HI",0,1,650000015,0,0.111111111111111
"2903",0,0.51219512195122,0.4,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,1,1,1,1,1,1,0.75,0.75,0.75,0,0,"AAPI",0,0,"IL",1,1,500000126,0.166666666666667,0.888888888888889
"2904",0,0.695121951219512,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0.75,1,1,0.25,1,"AAPI",1,0,"HI",1,1,500000140,0,0.111111111111111
"2905",0,0.109756097560976,0.2,1,0.833333333333333,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0.75,1,0,0,0,0,"AAPI",0,0,"FL",1,0,500000297,0.166666666666667,0.444444444444444
"2906",0,0.475609756097561,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.5,1,0.25,0.5,0.75,"AAPI",0,0,"TX",1,1,500000114,0,0
"2907",1,0.658536585365854,0.2,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,"AAPI",1,0,"MA",1,1,500000057,0,0
"2908",1,0.5,0.8,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0.75,0.25,0.5,0.25,"AAPI",0,0,"CA",1,1,550000130,0,0
"2909",1,0.134146341463415,0.8,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0.25,0.25,1,1,"AAPI",0,0,"CA",0,1,550000250,0,0.111111111111111
"2910",1,0.25609756097561,1,1,0.833333333333333,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,"AAPI",0,0,"CA",1,1,550000033,0.166666666666667,0.222222222222222
"2911",1,0.0121951219512195,0.4,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,1,1,1,1,0,0.75,0.25,0.25,0.5,0.25,"AAPI",1,0,"CA",0,1,800000209,0,0.222222222222222
"2912",0,0.658536585365854,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.25,0.25,0.25,0.75,0.25,"AAPI",0,0,"FL",1,0,500000365,0,0.111111111111111
"2913",1,0.25609756097561,0.4,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0.666666666666667,1,1,1,1,1,1,1,1,0.5,0.75,"AAPI",0,0,"CA",1,1,500000345,0,0
"2914",1,0.0853658536585366,0.4,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0.75,0.25,1,"AAPI",0,0,"CA",1,0,500000426,0.333333333333333,0.555555555555556
"2915",0,0.268292682926829,0.6,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0,0,1,1,1,0.75,0.25,1,0.25,0.75,"AAPI",1,0,"NY",1,1,550000129,0,0.111111111111111
"2916",0,0.292682926829268,1,1,0.833333333333333,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0,0,1,1,1,0.75,0.75,1,0,0.75,"AAPI",0,0,"CA",1,1,550000016,0.333333333333333,0.555555555555556
"2917",0,0.707317073170732,0.2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,1,0,1,1,0.75,0.25,1,1,0,1,"AAPI",0,0,"IL",1,1,500000269,0.333333333333333,0.111111111111111
"2918",1,0.304878048780488,1,1,0.833333333333333,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,1,1,0.75,0.75,0.25,1,0.25,0.25,"AAPI",1,0,"CA",1,1,500000192,0.5,0.222222222222222
"2919",0,0.353658536585366,0.8,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.75,1,0,1,"AAPI",1,0,"HI",0,1,600000173,0,0.111111111111111
"2920",1,0.621951219512195,1,1,0.833333333333333,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.5,1,0.25,1,1,0.75,"AAPI",0,0,"CA",1,1,500000203,0.5,0.222222222222222
"2921",0,0.426829268292683,0.4,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0.666666666666667,1,1,0,0,1,0.75,0.25,1,0,1,"AAPI",0,0,"CA",1,1,500000304,0,0
"2922",0,0.475609756097561,0.2,1,0.333333333333333,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0,0,0,1,0.75,0.75,1,0.25,0.75,"AAPI",1,0,"CA",1,1,1100000053,0.333333333333333,0.444444444444444
"2923",1,0.780487804878049,0.2,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,"AAPI",0,0,"DE",1,1,500000254,0,0
"2924",1,0.109756097560976,0.8,0,0.166666666666667,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,1,1,0,0.75,0.75,0.75,0.75,0.5,0.75,"AAPI",0,0,"CA",1,1,550000100,0,0.222222222222222
"2925",0,0.292682926829268,0.8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.25,0,0.75,0.5,0.75,"AAPI",0,0,"NY",1,1,500000444,0,0.222222222222222
"2926",1,0.439024390243902,0.6,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.5,1,0.75,0.75,0.5,0.75,"AAPI",0,0,"NY",1,1,500000569,0,0
"2927",0,0.621951219512195,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0.75,0.25,1,"AAPI",0,0,"AZ",1,1,500000081,0,0.111111111111111
"2928",0,0.792682926829268,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.333333333333333,0.666666666666667,1,0,0,1,0.75,0.5,0,0.5,0,0.75,"AAPI",0,0,"CA",1,1,500000403,0,0
"2929",1,0.146341463414634,0.8,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,0,0,1,1,0.75,1,0.25,0.5,"AAPI",1,0,"WA",0,1,550000241,0,0.222222222222222
"2930",1,0.536585365853659,0.8,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,"AAPI",1,0,"CA",1,1,500000485,0,0.111111111111111
"2931",1,0.536585365853659,0.8,1,0.666666666666667,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.333333333333333,1,0,1,1,0,0,0,0.5,1,0,1,"AAPI",0,0,"CA",1,1,500000453,0.666666666666667,0.444444444444444
"2932",0,0.475609756097561,1,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0,0,1,1,0.75,1,0.75,1,0,0.75,"AAPI",0,0,"CA",1,1,550000247,0,0.222222222222222
"2933",1,0.829268292682927,0.4,1,0.166666666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.5,0.75,1,0.5,0,"AAPI",0,0,"GA",1,1,500000387,0,0.444444444444444
"2934",1,0.75609756097561,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0.75,0.75,1,0.75,0,0.75,"AAPI",0,0,"CA",1,1,550000048,0,0
"2935",0,0.75609756097561,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,1,1,1,1,0.25,1,1,1,0,1,"AAPI",0,0,"CA",1,0,500000205,0,0.444444444444444
"2936",1,0.560975609756098,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0,0,0,0,1,0.25,0.75,0.25,0.25,0.25,0.25,"AAPI",0,0,"AZ",1,1,550000149,0,0.222222222222222
"2937",0,0.719512195121951,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0,0,1,0,0.75,0.25,0.75,0.5,0,0.25,"AAPI",0,0,"CA",1,1,500000043,0,0.111111111111111
"2938",0,0.634146341463415,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.75,1,1,0.5,1,"AAPI",0,0,"HI",1,0,500000165,0,0
"2939",0,0.768292682926829,0.8,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.5,0.5,0,1,"AAPI",0,0,"IL",1,0,500000325,0,0.222222222222222
"2940",0,0.48780487804878,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.25,0.25,0.25,0.75,"AAPI",0,1,"NY",1,1,500000161,0.166666666666667,0.111111111111111
"2941",0,0.682926829268293,0.4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.25,0.25,1,0.25,0.75,0.75,"AAPI",0,0,"HI",0,1,600000232,0,0.222222222222222
"2942",0,0.304878048780488,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,1,1,0,0,0,0.5,0.25,0,0.75,0,"AAPI",0,0,"NY",1,1,500000446,0.166666666666667,0.333333333333333
"2943",0,0.865853658536585,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.5,0.5,0.5,0.5,0.75,0.5,"AAPI",0,0,"CA",1,1,500000130,0,0.111111111111111
"2944",0,0.292682926829268,0.2,0,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.5,1,1,0,1,"AAPI",1,0,"NY",1,1,550000126,0,0.111111111111111
